tanggal,stasiun,pm25,pm10,so2,co,o3,no2,max,critical,categori
2018-01-17,DKI4 (Lubang Buaya),,35.0,52.0,12.0,28.0,11.0,52.0,SO2,SEDANG
2018-01-18,DKI4 (Lubang Buaya),,38.0,52.0,19.0,,10.0,52.0,SO2,SEDANG
2018-01-19,DKI4 (Lubang Buaya),,36.0,51.0,29.0,24.0,13.0,51.0,SO2,SEDANG
2018-01-20,DKI4 (Lubang Buaya),,24.0,51.0,7.0,29.0,5.0,51.0,SO2,SEDANG
2018-01-21,DKI4 (Lubang Buaya),,21.0,51.0,6.0,31.0,4.0,51.0,SO2,SEDANG
2018-01-22,DKI4 (Lubang Buaya),,20.0,52.0,7.0,25.0,3.0,52.0,SO2,SEDANG
2018-01-23,DKI4 (Lubang Buaya),,22.0,52.0,7.0,45.0,5.0,52.0,SO2,SEDANG
2018-01-24,DKI4 (Lubang Buaya),,33.0,53.0,15.0,38.0,7.0,53.0,SO2,SEDANG
2018-01-25,DKI4 (Lubang Buaya),,21.0,53.0,8.0,23.0,6.0,53.0,SO2,SEDANG
2018-01-26,DKI4 (Lubang Buaya),,18.0,53.0,7.0,19.0,5.0,53.0,SO2,SEDANG
2018-01-27,DKI4 (Lubang Buaya),,23.0,54.0,6.0,31.0,4.0,54.0,SO2,SEDANG
2018-01-28,DKI4 (Lubang Buaya),,34.0,55.0,9.0,33.0,6.0,55.0,SO2,SEDANG
2018-01-29,DKI4 (Lubang Buaya),,16.0,54.0,8.0,13.0,5.0,54.0,SO2,SEDANG
2018-01-30,DKI4 (Lubang Buaya),,14.0,,8.0,16.0,4.0,16.0,O3,BAIK
2018-01-31,DKI4 (Lubang Buaya),,21.0,54.0,8.0,31.0,5.0,54.0,SO2,SEDANG
2018-02-01,DKI4 (Lubang Buaya),,37.0,43.0,21.0,40.0,9.0,43.0,SO2,BAIK
2018-02-02,DKI4 (Lubang Buaya),,44.0,45.0,33.0,41.0,12.0,45.0,SO2,BAIK
2018-02-03,DKI4 (Lubang Buaya),,39.0,44.0,16.0,39.0,12.0,44.0,SO2,BAIK
2018-02-04,DKI4 (Lubang Buaya),,32.0,47.0,17.0,34.0,11.0,47.0,SO2,BAIK
2018-02-05,DKI4 (Lubang Buaya),,26.0,46.0,11.0,26.0,7.0,46.0,SO2,BAIK
2018-02-06,DKI4 (Lubang Buaya),,45.0,48.0,23.0,38.0,11.0,48.0,SO2,BAIK
2018-02-07,DKI4 (Lubang Buaya),,42.0,50.0,23.0,35.0,11.0,50.0,SO2,BAIK
2018-02-08,DKI4 (Lubang Buaya),,52.0,49.0,38.0,31.0,11.0,52.0,PM10,SEDANG
2018-02-09,DKI4 (Lubang Buaya),,53.0,,47.0,30.0,10.0,53.0,PM10,SEDANG
2018-02-10,DKI4 (Lubang Buaya),,40.0,2.0,30.0,34.0,10.0,40.0,PM10,BAIK
2018-02-11,DKI4 (Lubang Buaya),,35.0,3.0,12.0,29.0,7.0,35.0,PM10,BAIK
2018-02-12,DKI4 (Lubang Buaya),,50.0,2.0,24.0,40.0,7.0,50.0,PM10,BAIK
2018-02-13,DKI4 (Lubang Buaya),,57.0,2.0,17.0,38.0,10.0,57.0,PM10,SEDANG
2018-02-14,DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
2018-02-15,DKI4 (Lubang Buaya),,55.0,2.0,47.0,22.0,12.0,55.0,PM10,SEDANG
2018-02-16,DKI4 (Lubang Buaya),,19.0,2.0,11.0,31.0,5.0,31.0,O3,BAIK
2018-02-17,DKI4 (Lubang Buaya),,53.0,3.0,18.0,31.0,11.0,53.0,PM10,SEDANG
2018-02-18,DKI4 (Lubang Buaya),,30.0,3.0,11.0,45.0,6.0,45.0,O3,BAIK
2018-02-19,DKI4 (Lubang Buaya),,30.0,3.0,11.0,34.0,7.0,34.0,O3,BAIK
2018-02-20,DKI4 (Lubang Buaya),,45.0,5.0,22.0,41.0,11.0,45.0,PM10,BAIK
2018-02-21,DKI4 (Lubang Buaya),,57.0,5.0,12.0,41.0,11.0,57.0,PM10,SEDANG
2018-02-22,DKI4 (Lubang Buaya),,53.0,4.0,20.0,35.0,10.0,53.0,PM10,SEDANG
2018-02-23,DKI4 (Lubang Buaya),,64.0,5.0,20.0,61.0,14.0,64.0,PM10,SEDANG
2018-02-24,DKI4 (Lubang Buaya),,41.0,2.0,12.0,42.0,10.0,42.0,O3,BAIK
2018-02-25,DKI4 (Lubang Buaya),,,3.0,13.0,64.0,10.0,64.0,O3,SEDANG
2018-02-26,DKI4 (Lubang Buaya),,,4.0,10.0,58.0,10.0,58.0,O3,SEDANG
2018-02-27,DKI4 (Lubang Buaya),,37.0,3.0,19.0,52.0,12.0,52.0,O3,SEDANG
2018-02-28,DKI4 (Lubang Buaya),,54.0,2.0,16.0,43.0,10.0,54.0,PM10,SEDANG
2018-03-01,DKI4 (Lubang Buaya),,72.0,3.0,27.0,70.0,15.0,72.0,PM10,SEDANG
2018-03-02,DKI4 (Lubang Buaya),,51.0,4.0,18.0,95.0,11.0,95.0,O3,SEDANG
2018-03-03,DKI4 (Lubang Buaya),,62.0,6.0,12.0,54.0,18.0,62.0,PM10,SEDANG
2018-03-04,DKI4 (Lubang Buaya),,60.0,5.0,23.0,95.0,19.0,95.0,O3,SEDANG
2018-03-05,DKI4 (Lubang Buaya),,61.0,4.0,27.0,50.0,11.0,61.0,PM10,SEDANG
2018-03-06,DKI4 (Lubang Buaya),,64.0,24.0,21.0,62.0,13.0,64.0,PM10,SEDANG
2018-03-07,DKI4 (Lubang Buaya),,55.0,21.0,27.0,32.0,10.0,55.0,PM10,SEDANG
2018-03-08,DKI4 (Lubang Buaya),,50.0,21.0,14.0,44.0,9.0,50.0,PM10,BAIK
2018-03-09,DKI4 (Lubang Buaya),,53.0,22.0,21.0,48.0,12.0,53.0,PM10,SEDANG
2018-03-10,DKI4 (Lubang Buaya),,53.0,23.0,23.0,27.0,9.0,53.0,PM10,SEDANG
2018-03-11,DKI4 (Lubang Buaya),,39.0,22.0,14.0,32.0,8.0,39.0,PM10,BAIK
2018-03-12,DKI4 (Lubang Buaya),,32.0,22.0,16.0,40.0,9.0,40.0,O3,BAIK
2018-03-13,DKI4 (Lubang Buaya),,33.0,25.0,9.0,33.0,5.0,33.0,PM10,BAIK
2018-03-14,DKI4 (Lubang Buaya),,58.0,28.0,16.0,61.0,8.0,61.0,O3,SEDANG
2018-03-15,DKI4 (Lubang Buaya),,56.0,24.0,15.0,42.0,9.0,56.0,PM10,SEDANG
2018-03-16,DKI4 (Lubang Buaya),,75.0,26.0,15.0,66.0,11.0,75.0,PM10,SEDANG
2018-03-17,DKI4 (Lubang Buaya),,66.0,22.0,16.0,46.0,18.0,66.0,PM10,SEDANG
2018-03-18,DKI4 (Lubang Buaya),,64.0,23.0,39.0,85.0,8.0,85.0,O3,SEDANG
2018-03-19,DKI4 (Lubang Buaya),,41.0,23.0,14.0,79.0,9.0,79.0,O3,SEDANG
2018-03-20,DKI4 (Lubang Buaya),,46.0,22.0,12.0,88.0,22.0,88.0,O3,SEDANG
2018-03-21,DKI4 (Lubang Buaya),,62.0,21.0,31.0,87.0,13.0,87.0,O3,SEDANG
2018-03-22,DKI4 (Lubang Buaya),,27.0,21.0,8.0,39.0,6.0,39.0,O3,BAIK
2018-03-23,DKI4 (Lubang Buaya),,75.0,22.0,30.0,90.0,10.0,90.0,O3,SEDANG
2018-03-24,DKI4 (Lubang Buaya),,60.0,23.0,15.0,37.0,11.0,60.0,PM10,SEDANG
2018-03-25,DKI4 (Lubang Buaya),,36.0,21.0,11.0,38.0,9.0,38.0,O3,BAIK
2018-03-26,DKI4 (Lubang Buaya),,51.0,21.0,21.0,36.0,12.0,51.0,PM10,SEDANG
2018-03-27,DKI4 (Lubang Buaya),,41.0,22.0,11.0,43.0,6.0,43.0,O3,BAIK
2018-03-28,DKI4 (Lubang Buaya),,75.0,23.0,30.0,66.0,26.0,75.0,PM10,SEDANG
2018-03-29,DKI4 (Lubang Buaya),,71.0,25.0,22.0,105.0,19.0,105.0,O3,TIDAK SEHAT
2018-03-30,DKI4 (Lubang Buaya),,56.0,25.0,20.0,68.0,30.0,68.0,O3,SEDANG
2018-03-31,DKI4 (Lubang Buaya),,37.0,22.0,9.0,39.0,8.0,39.0,O3,BAIK
2018-04-01,DKI4 (Lubang Buaya),,37.0,21.0,7.0,42.0,4.0,42.0,O3,BAIK
2018-04-02,DKI4 (Lubang Buaya),,36.0,22.0,12.0,37.0,5.0,37.0,O3,BAIK
2018-04-03,DKI4 (Lubang Buaya),,47.0,22.0,19.0,39.0,11.0,47.0,PM10,BAIK
2018-04-04,DKI4 (Lubang Buaya),,39.0,24.0,9.0,48.0,14.0,48.0,O3,BAIK
2018-04-05,DKI4 (Lubang Buaya),,81.0,28.0,23.0,91.0,14.0,91.0,O3,SEDANG
2018-04-06,DKI4 (Lubang Buaya),,52.0,24.0,14.0,46.0,11.0,52.0,PM10,SEDANG
2018-04-07,DKI4 (Lubang Buaya),,68.0,24.0,24.0,41.0,9.0,68.0,PM10,SEDANG
2018-04-08,DKI4 (Lubang Buaya),,43.0,23.0,9.0,27.0,8.0,43.0,PM10,BAIK
2018-04-09,DKI4 (Lubang Buaya),,51.0,22.0,15.0,49.0,7.0,51.0,PM10,SEDANG
2018-04-10,DKI4 (Lubang Buaya),,45.0,23.0,15.0,43.0,9.0,45.0,PM10,BAIK
2018-04-11,DKI4 (Lubang Buaya),,71.0,24.0,23.0,48.0,11.0,71.0,PM10,SEDANG
2018-04-12,DKI4 (Lubang Buaya),,67.0,24.0,11.0,26.0,8.0,67.0,PM10,SEDANG
2018-04-13,DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
2018-04-14,DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
2018-04-15,DKI4 (Lubang Buaya),,59.0,24.0,17.0,63.0,11.0,63.0,O3,SEDANG
2018-04-16,DKI4 (Lubang Buaya),,65.0,23.0,27.0,71.0,13.0,71.0,O3,SEDANG
2018-04-17,DKI4 (Lubang Buaya),,63.0,23.0,24.0,69.0,16.0,69.0,O3,SEDANG
2018-04-18,DKI4 (Lubang Buaya),,81.0,25.0,21.0,75.0,14.0,81.0,PM10,SEDANG
2018-04-19,DKI4 (Lubang Buaya),,86.0,25.0,33.0,59.0,18.0,86.0,PM10,SEDANG
2018-04-20,DKI4 (Lubang Buaya),,76.0,24.0,24.0,33.0,11.0,76.0,PM10,SEDANG
2018-04-21,DKI4 (Lubang Buaya),,73.0,23.0,41.0,58.0,13.0,73.0,PM10,SEDANG
2018-04-22,DKI4 (Lubang Buaya),,70.0,26.0,29.0,45.0,14.0,70.0,PM10,SEDANG
2018-04-23,DKI4 (Lubang Buaya),,51.0,22.0,30.0,43.0,11.0,51.0,PM10,SEDANG
2018-04-24,DKI4 (Lubang Buaya),,54.0,23.0,32.0,45.0,15.0,54.0,PM10,SEDANG
2018-04-25,DKI4 (Lubang Buaya),,56.0,23.0,37.0,18.0,10.0,56.0,PM10,SEDANG
2018-04-26,DKI4 (Lubang Buaya),,63.0,24.0,33.0,13.0,12.0,63.0,PM10,SEDANG
2018-04-27,DKI4 (Lubang Buaya),,54.0,23.0,,21.0,6.0,54.0,PM10,SEDANG
2018-04-28,DKI4 (Lubang Buaya),,41.0,25.0,13.0,55.0,11.0,55.0,O3,SEDANG
2018-04-29,DKI4 (Lubang Buaya),,54.0,23.0,21.0,66.0,9.0,66.0,O3,SEDANG
2018-04-30,DKI4 (Lubang Buaya),,78.0,24.0,29.0,89.0,22.0,89.0,O3,SEDANG
2018-05-01,DKI4 (Lubang Buaya),,73.0,25.0,14.0,57.0,8.0,73.0,PM10,SEDANG
2018-05-02,DKI4 (Lubang Buaya),,88.0,25.0,20.0,75.0,15.0,88.0,PM10,SEDANG
2018-05-03,DKI4 (Lubang Buaya),,103.0,27.0,23.0,70.0,16.0,103.0,PM10,TIDAK SEHAT
2018-05-04,DKI4 (Lubang Buaya),,87.0,24.0,46.0,60.0,15.0,87.0,PM10,SEDANG
2018-05-05,DKI4 (Lubang Buaya),,72.0,26.0,27.0,65.0,13.0,72.0,PM10,SEDANG
2018-05-06,DKI4 (Lubang Buaya),,70.0,26.0,11.0,46.0,10.0,70.0,PM10,SEDANG
2018-05-07,DKI4 (Lubang Buaya),,68.0,27.0,13.0,40.0,9.0,68.0,PM10,SEDANG
2018-05-08,DKI4 (Lubang Buaya),,79.0,26.0,18.0,96.0,14.0,96.0,O3,SEDANG
2018-05-09,DKI4 (Lubang Buaya),,93.0,27.0,21.0,60.0,12.0,93.0,PM10,SEDANG
2018-05-10,DKI4 (Lubang Buaya),,73.0,25.0,12.0,57.0,10.0,73.0,PM10,SEDANG
2018-05-11,DKI4 (Lubang Buaya),,74.0,27.0,12.0,41.0,12.0,74.0,PM10,SEDANG
2018-05-12,DKI4 (Lubang Buaya),,103.0,27.0,27.0,75.0,11.0,103.0,PM10,TIDAK SEHAT
2018-05-13,DKI4 (Lubang Buaya),,96.0,26.0,23.0,61.0,11.0,96.0,PM10,SEDANG
2018-05-14,DKI4 (Lubang Buaya),,87.0,26.0,15.0,92.0,10.0,92.0,O3,SEDANG
2018-05-15,DKI4 (Lubang Buaya),,94.0,27.0,24.0,74.0,15.0,94.0,PM10,SEDANG
2018-05-16,DKI4 (Lubang Buaya),,87.0,28.0,15.0,53.0,9.0,87.0,PM10,SEDANG
2018-05-17,DKI4 (Lubang Buaya),,65.0,25.0,16.0,39.0,11.0,65.0,PM10,SEDANG
2018-05-18,DKI4 (Lubang Buaya),,74.0,26.0,20.0,42.0,9.0,74.0,PM10,SEDANG
2018-05-19,DKI4 (Lubang Buaya),,59.0,24.0,13.0,62.0,9.0,62.0,O3,SEDANG
2018-05-20,DKI4 (Lubang Buaya),,57.0,25.0,29.0,49.0,10.0,57.0,PM10,SEDANG
2018-05-21,DKI4 (Lubang Buaya),,56.0,25.0,20.0,60.0,9.0,60.0,O3,SEDANG
2018-05-22,DKI4 (Lubang Buaya),,55.0,25.0,12.0,34.0,7.0,55.0,PM10,SEDANG
2018-05-23,DKI4 (Lubang Buaya),,58.0,26.0,10.0,30.0,9.0,58.0,PM10,SEDANG
2018-05-24,DKI4 (Lubang Buaya),,42.0,25.0,12.0,53.0,8.0,53.0,O3,SEDANG
2018-05-25,DKI4 (Lubang Buaya),,61.0,26.0,22.0,57.0,10.0,61.0,PM10,SEDANG
2018-05-26,DKI4 (Lubang Buaya),,71.0,29.0,15.0,51.0,11.0,71.0,PM10,SEDANG
2018-05-27,DKI4 (Lubang Buaya),,62.0,26.0,22.0,56.0,8.0,62.0,PM10,SEDANG
2018-05-28,DKI4 (Lubang Buaya),,61.0,24.0,55.0,64.0,9.0,64.0,O3,SEDANG
2018-05-29,DKI4 (Lubang Buaya),,84.0,28.0,20.0,57.0,12.0,84.0,PM10,SEDANG
2018-05-30,DKI4 (Lubang Buaya),,86.0,25.0,24.0,67.0,13.0,86.0,PM10,SEDANG
2018-05-31,DKI4 (Lubang Buaya),,83.0,28.0,21.0,114.0,20.0,114.0,O3,TIDAK SEHAT
2018-06-01,DKI4 (Lubang Buaya),,69.0,25.0,23.0,94.0,11.0,94.0,O3,SEDANG
2018-06-02,DKI4 (Lubang Buaya),,78.0,26.0,13.0,46.0,10.0,78.0,PM10,SEDANG
2018-06-03,DKI4 (Lubang Buaya),,82.0,26.0,16.0,61.0,8.0,82.0,PM10,SEDANG
2018-06-04,DKI4 (Lubang Buaya),,73.0,27.0,11.0,61.0,9.0,73.0,PM10,SEDANG
2018-06-05,DKI4 (Lubang Buaya),,67.0,26.0,11.0,70.0,8.0,70.0,O3,SEDANG
2018-06-06,DKI4 (Lubang Buaya),,78.0,26.0,13.0,71.0,8.0,78.0,PM10,SEDANG
2018-06-07,DKI4 (Lubang Buaya),,79.0,25.0,15.0,86.0,7.0,86.0,O3,SEDANG
2018-06-08,DKI4 (Lubang Buaya),,68.0,27.0,13.0,62.0,10.0,68.0,PM10,SEDANG
2018-06-09,DKI4 (Lubang Buaya),,100.0,27.0,39.0,73.0,19.0,100.0,PM10,SEDANG
2018-06-10,DKI4 (Lubang Buaya),,75.0,26.0,23.0,107.0,11.0,107.0,O3,TIDAK SEHAT
2018-06-11,DKI4 (Lubang Buaya),,70.0,27.0,11.0,96.0,8.0,96.0,O3,SEDANG
2018-06-12,DKI4 (Lubang Buaya),,66.0,26.0,13.0,67.0,7.0,67.0,O3,SEDANG
2018-06-13,DKI4 (Lubang Buaya),,64.0,25.0,30.0,66.0,8.0,66.0,O3,SEDANG
2018-06-14,DKI4 (Lubang Buaya),,55.0,25.0,13.0,51.0,4.0,55.0,PM10,SEDANG
2018-06-15,DKI4 (Lubang Buaya),,56.0,26.0,18.0,60.0,8.0,60.0,O3,SEDANG
2018-06-16,DKI4 (Lubang Buaya),,61.0,25.0,24.0,49.0,10.0,61.0,PM10,SEDANG
2018-06-17,DKI4 (Lubang Buaya),,48.0,27.0,7.0,42.0,5.0,48.0,PM10,BAIK
2018-06-18,DKI4 (Lubang Buaya),,51.0,27.0,6.0,36.0,4.0,51.0,PM10,SEDANG
2018-06-19,DKI4 (Lubang Buaya),,60.0,26.0,10.0,44.0,8.0,60.0,PM10,SEDANG
2018-06-20,DKI4 (Lubang Buaya),,73.0,26.0,14.0,37.0,6.0,73.0,PM10,SEDANG
2018-06-21,DKI4 (Lubang Buaya),,51.0,27.0,6.0,34.0,5.0,51.0,PM10,SEDANG
2018-06-22,DKI4 (Lubang Buaya),,66.0,28.0,16.0,31.0,10.0,66.0,PM10,SEDANG
2018-06-23,DKI4 (Lubang Buaya),,81.0,27.0,14.0,29.0,7.0,81.0,PM10,SEDANG
2018-06-24,DKI4 (Lubang Buaya),,50.0,25.0,9.0,62.0,7.0,62.0,O3,SEDANG
2018-06-25,DKI4 (Lubang Buaya),,35.0,25.0,11.0,54.0,8.0,54.0,O3,SEDANG
2018-06-26,DKI4 (Lubang Buaya),,44.0,26.0,26.0,63.0,11.0,63.0,O3,SEDANG
2018-06-27,DKI4 (Lubang Buaya),,60.0,26.0,22.0,48.0,14.0,60.0,PM10,SEDANG
2018-06-28,DKI4 (Lubang Buaya),,69.0,27.0,24.0,72.0,10.0,72.0,O3,SEDANG
2018-06-29,DKI4 (Lubang Buaya),,65.0,28.0,14.0,66.0,9.0,66.0,O3,SEDANG
2018-06-30,DKI4 (Lubang Buaya),,65.0,30.0,13.0,99.0,12.0,99.0,O3,SEDANG
2018-07-01,DKI4 (Lubang Buaya),,96.0,28.0,27.0,97.0,13.0,97.0,O3,SEDANG
2018-07-02,DKI4 (Lubang Buaya),,79.0,29.0,21.0,48.0,11.0,79.0,PM10,SEDANG
2018-07-03,DKI4 (Lubang Buaya),,79.0,29.0,18.0,95.0,10.0,95.0,O3,SEDANG
2018-07-04,DKI4 (Lubang Buaya),,104.0,31.0,24.0,96.0,16.0,104.0,PM10,TIDAK SEHAT
2018-07-05,DKI4 (Lubang Buaya),,63.0,29.0,14.0,62.0,11.0,63.0,PM10,SEDANG
2018-07-06,DKI4 (Lubang Buaya),,74.0,31.0,12.0,84.0,11.0,84.0,O3,SEDANG
2018-07-07,DKI4 (Lubang Buaya),,95.0,30.0,32.0,55.0,15.0,95.0,PM10,SEDANG
2018-07-08,DKI4 (Lubang Buaya),,95.0,29.0,30.0,50.0,14.0,95.0,PM10,SEDANG
2018-07-09,DKI4 (Lubang Buaya),,63.0,29.0,12.0,76.0,13.0,76.0,O3,SEDANG
2018-07-10,DKI4 (Lubang Buaya),,87.0,29.0,19.0,45.0,11.0,87.0,PM10,SEDANG
2018-07-11,DKI4 (Lubang Buaya),,70.0,32.0,16.0,48.0,14.0,70.0,PM10,SEDANG
2018-07-12,DKI4 (Lubang Buaya),,74.0,32.0,12.0,77.0,10.0,77.0,O3,SEDANG
2018-07-13,DKI4 (Lubang Buaya),,80.0,30.0,15.0,,11.0,80.0,PM10,SEDANG
2018-07-14,DKI4 (Lubang Buaya),,84.0,33.0,18.0,81.0,14.0,84.0,PM10,SEDANG
2018-07-15,DKI4 (Lubang Buaya),,59.0,29.0,10.0,86.0,10.0,86.0,O3,SEDANG
2018-07-16,DKI4 (Lubang Buaya),,61.0,33.0,11.0,87.0,12.0,87.0,O3,SEDANG
2018-07-17,DKI4 (Lubang Buaya),,81.0,30.0,20.0,86.0,12.0,86.0,O3,SEDANG
2018-07-18,DKI4 (Lubang Buaya),,88.0,29.0,19.0,77.0,14.0,88.0,PM10,SEDANG
2018-07-19,DKI4 (Lubang Buaya),,82.0,30.0,14.0,72.0,13.0,82.0,PM10,SEDANG
2018-07-20,DKI4 (Lubang Buaya),,79.0,30.0,14.0,57.0,11.0,79.0,PM10,SEDANG
2018-07-21,DKI4 (Lubang Buaya),,74.0,32.0,9.0,79.0,9.0,79.0,O3,SEDANG
2018-07-22,DKI4 (Lubang Buaya),,77.0,29.0,21.0,48.0,11.0,77.0,PM10,SEDANG
2018-07-23,DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
2018-07-24,DKI4 (Lubang Buaya),,92.0,32.0,22.0,72.0,15.0,92.0,PM10,SEDANG
2018-07-25,DKI4 (Lubang Buaya),,75.0,29.0,18.0,91.0,11.0,91.0,O3,SEDANG
2018-07-26,DKI4 (Lubang Buaya),,78.0,33.0,21.0,80.0,12.0,80.0,O3,SEDANG
2018-07-27,DKI4 (Lubang Buaya),,86.0,31.0,14.0,95.0,12.0,95.0,O3,SEDANG
2018-07-28,DKI4 (Lubang Buaya),,92.0,32.0,28.0,118.0,13.0,118.0,O3,TIDAK SEHAT
2018-07-29,DKI4 (Lubang Buaya),,74.0,30.0,19.0,89.0,13.0,89.0,O3,SEDANG
2018-07-30,DKI4 (Lubang Buaya),,92.0,31.0,22.0,78.0,16.0,92.0,PM10,SEDANG
2018-07-31,DKI4 (Lubang Buaya),,79.0,29.0,16.0,83.0,10.0,83.0,O3,SEDANG
2018-08-01,DKI4 (Lubang Buaya),,86.0,31.0,17.0,92.0,14.0,92.0,O3,SEDANG
2018-08-02,DKI4 (Lubang Buaya),,68.0,31.0,8.0,103.0,13.0,103.0,O3,TIDAK SEHAT
2018-08-03,DKI4 (Lubang Buaya),,68.0,32.0,11.0,88.0,14.0,88.0,O3,SEDANG
2018-08-04,DKI4 (Lubang Buaya),,59.0,31.0,8.0,87.0,12.0,87.0,O3,SEDANG
2018-08-05,DKI4 (Lubang Buaya),,65.0,35.0,11.0,84.0,11.0,84.0,O3,SEDANG
2018-08-06,DKI4 (Lubang Buaya),,71.0,34.0,10.0,97.0,11.0,97.0,O3,SEDANG
2018-08-07,DKI4 (Lubang Buaya),,79.0,34.0,19.0,79.0,13.0,79.0,PM10,SEDANG
2018-08-08,DKI4 (Lubang Buaya),,92.0,32.0,18.0,,15.0,92.0,PM10,SEDANG
2018-08-09,DKI4 (Lubang Buaya),,,,,,,,,TIDAK ADA DATA
2018-08-10,DKI4 (Lubang Buaya),,65.0,33.0,7.0,63.0,16.0,65.0,PM10,SEDANG
2018-08-11,DKI4 (Lubang Buaya),,67.0,31.0,12.0,,18.0,67.0,PM10,SEDANG
2018-08-12,DKI4 (Lubang Buaya),,77.0,31.0,14.0,63.0,11.0,77.0,PM10,SEDANG
2018-08-13,DKI4 (Lubang Buaya),,66.0,30.0,9.0,55.0,7.0,66.0,PM10,SEDANG
2018-08-14,DKI4 (Lubang Buaya),,72.0,31.0,7.0,65.0,9.0,72.0,PM10,SEDANG
2018-08-15,DKI4 (Lubang Buaya),,62.0,30.0,8.0,67.0,11.0,67.0,O3,SEDANG
2018-08-16,DKI4 (Lubang Buaya),,70.0,31.0,11.0,79.0,9.0,79.0,O3,SEDANG
2018-08-17,DKI4 (Lubang Buaya),,62.0,31.0,7.0,76.0,7.0,76.0,O3,SEDANG
2018-08-18,DKI4 (Lubang Buaya),,62.0,30.0,10.0,85.0,7.0,85.0,O3,SEDANG
2018-08-19,DKI4 (Lubang Buaya),,79.0,32.0,15.0,70.0,13.0,79.0,PM10,SEDANG
2018-08-20,DKI4 (Lubang Buaya),,80.0,30.0,17.0,51.0,11.0,80.0,PM10,SEDANG
2018-08-21,DKI4 (Lubang Buaya),,73.0,32.0,12.0,76.0,11.0,76.0,O3,SEDANG
2018-08-22,DKI4 (Lubang Buaya),,62.0,31.0,7.0,89.0,9.0,89.0,O3,SEDANG
2018-08-23,DKI4 (Lubang Buaya),,60.0,30.0,8.0,89.0,16.0,89.0,O3,SEDANG
2018-08-24,DKI4 (Lubang Buaya),,81.0,32.0,16.0,50.0,18.0,81.0,PM10,SEDANG
2018-08-25,DKI4 (Lubang Buaya),,76.0,31.0,10.0,58.0,10.0,76.0,PM10,SEDANG
2018-08-26,DKI4 (Lubang Buaya),,75.0,30.0,12.0,66.0,9.0,75.0,PM10,SEDANG
2018-08-27,DKI4 (Lubang Buaya),,79.0,31.0,13.0,77.0,13.0,79.0,PM10,SEDANG
2018-08-28,DKI4 (Lubang Buaya),,83.0,31.0,11.0,81.0,12.0,83.0,PM10,SEDANG
2018-08-29,DKI4 (Lubang Buaya),,67.0,30.0,10.0,50.0,10.0,67.0,PM10,SEDANG
2018-08-30,DKI4 (Lubang Buaya),,85.0,31.0,10.0,61.0,10.0,85.0,PM10,SEDANG
2018-08-31,DKI4 (Lubang Buaya),,65.0,30.0,8.0,65.0,9.0,65.0,PM10,SEDANG
2018-09-01,DKI4 (Lubang Buaya),,68.0,29.0,15.0,77.0,11.0,77.0,O3,SEDANG
2018-09-02,DKI4 (Lubang Buaya),,73.0,30.0,14.0,65.0,8.0,73.0,PM10,SEDANG
2018-09-03,DKI4 (Lubang Buaya),,56.0,29.0,19.0,,24.0,56.0,PM10,SEDANG
2018-09-04,DKI4 (Lubang Buaya),,52.0,37.0,7.0,71.0,24.0,71.0,O3,SEDANG
2018-09-05,DKI4 (Lubang Buaya),,51.0,31.0,9.0,75.0,12.0,75.0,O3,SEDANG
2018-09-06,DKI4 (Lubang Buaya),,82.0,35.0,19.0,,13.0,82.0,PM10,SEDANG
2018-09-07,DKI4 (Lubang Buaya),,69.0,33.0,21.0,,10.0,69.0,PM10,SEDANG
2018-09-08,DKI4 (Lubang Buaya),,47.0,33.0,9.0,72.0,10.0,72.0,O3,SEDANG
2018-09-09,DKI4 (Lubang Buaya),,81.0,34.0,24.0,43.0,13.0,81.0,PM10,SEDANG
2018-09-10,DKI4 (Lubang Buaya),,69.0,33.0,13.0,52.0,11.0,69.0,PM10,SEDANG
2018-09-11,DKI4 (Lubang Buaya),,63.0,33.0,10.0,43.0,11.0,63.0,PM10,SEDANG
2018-09-12,DKI4 (Lubang Buaya),,61.0,32.0,6.0,54.0,13.0,61.0,PM10,SEDANG
2018-09-13,DKI4 (Lubang Buaya),,69.0,35.0,10.0,80.0,13.0,80.0,O3,SEDANG
2018-09-14,DKI4 (Lubang Buaya),,62.0,36.0,9.0,80.0,8.0,80.0,O3,SEDANG
2018-09-15,DKI4 (Lubang Buaya),,68.0,37.0,11.0,109.0,23.0,109.0,O3,TIDAK SEHAT
2018-09-16,DKI4 (Lubang Buaya),,82.0,34.0,12.0,63.0,11.0,82.0,PM10,SEDANG
2018-09-17,DKI4 (Lubang Buaya),,62.0,33.0,12.0,45.0,12.0,62.0,PM10,SEDANG
2018-09-18,DKI4 (Lubang Buaya),,64.0,32.0,12.0,49.0,9.0,64.0,PM10,SEDANG
2018-09-19,DKI4 (Lubang Buaya),,58.0,34.0,8.0,40.0,10.0,58.0,PM10,SEDANG
2018-09-20,DKI4 (Lubang Buaya),,70.0,34.0,12.0,42.0,11.0,70.0,PM10,SEDANG
2018-09-21,DKI4 (Lubang Buaya),,80.0,33.0,18.0,34.0,11.0,80.0,PM10,SEDANG
